Day,Title,TitleFa,GrammarFocus,GrammarFocusFa,LessonLevel,SentenceId,Role,GermanText,Translation,TranslationFa,SentenceLevel
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,6,sent,Er ist in der Schule. Er hat heute Unterricht.,He is at school. He has class today.,او در مدرسه است. امروز کلاس دارد.,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,7,received,Seid ihr Studenten?,Are you students?,شما دانشجو هستید؟,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,8,sent,"Ja, wir sind Studenten an der Universität München.","Yes, we are students at the University of Munich.",بله، ما دانشجوی دانشگاه مونیخ هستیم.,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,9,received,Haben Sie Hunger?,Are you hungry?,گرسنه هستید؟,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,10,sent,"Ja, ich habe großen Hunger und auch Durst.","Yes, I am very hungry and also thirsty.",بله، خیلی گرسنه‌ام و تشنه هم هستم.,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,11,received,"Wir sind froh, dass du hier bist!",We are happy that you are here!,خوشحالیم که اینجایی!,A1
21,Irregular Verbs: sein & haben,افعال بی‌قاعده: بودن و داشتن,Conjugation of sein and haben,صرف فعل بودن و داشتن,A1,12,sent,Ich bin auch froh. Ihr seid sehr nett.,I am also happy. You are very nice.,من هم خوشحالم. شما خیلی مهربان هستید.,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,1,received,Trinkst du Kaffee?,Do you drink coffee?,قهوه می‌نوشی؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,2,sent,"Nein, ich trinke keinen Kaffee. Ich trinke lieber Tee.","No, I don't drink coffee. I prefer tea.",نه، قهوه نمی‌نوشم. ترجیح می‌دهم چای بنوشم.,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,3,received,Hast du ein Auto?,Do you have a car?,ماشین داری؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,4,sent,"Nein, ich habe kein Auto. Ich fahre mit dem Bus.","No, I don't have a car. I go by bus.",نه، ماشین ندارم. با اتوبوس می‌روم.,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,5,received,Kommst du aus Deutschland?,Do you come from Germany?,اهل آلمان هستی؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,6,sent,"Nein, ich komme nicht aus Deutschland. Ich komme aus dem Iran.","No, I don't come from Germany. I come from Iran.",نه، اهل آلمان نیستم. من اهل ایران هستم.,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,7,received,Verstehst du das Wort?,Do you understand the word?,این کلمه را می‌فهمی؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,8,sent,"Nein, ich verstehe das Wort nicht. Was bedeutet es?","No, I don't understand the word. What does it mean?",نه، کلمه را نمی‌فهمم. معنی‌اش چیه؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,9,received,Gibt es hier ein Restaurant?,Is there a restaurant here?,اینجا رستوران هست؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,10,sent,"Nein, hier gibt es kein Restaurant, aber es gibt ein Café.","No, there is no restaurant here, but there is a café.",نه، اینجا رستوران نیست، ولی یک کافه هست.,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,11,received,Ist das Wetter schön?,Is the weather nice?,هوا خوب است؟,A1
22,Negation,منفی‌سازی,nicht vs. kein/keine,nicht در مقابل kein/keine,A1,12,sent,"Nein, das Wetter ist nicht schön. Es regnet.","No, the weather is not nice. It is raining.",نه، هوا خوب نیست. باران می‌بارد.,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,1,received,Sprechen Sie Englisch?,Do you speak English?,انگلیسی صحبت می‌کنید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,2,sent,"Ja, ich spreche ein bisschen Englisch.","Yes, I speak a little English.",بله، کمی انگلیسی صحبت می‌کنم.,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,3,received,Wohnen Sie in München?,Do you live in Munich?,در مونیخ زندگی می‌کنید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,4,sent,"Nein, ich wohne nicht in München, sondern in Berlin.","No, I don't live in Munich, but in Berlin.",نه، در مونیخ زندگی نمی‌کنم، بلکه در برلین.,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,5,received,Haben Sie heute Zeit?,Do you have time today?,امروز وقت دارید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,6,sent,"Ja, ich habe heute Nachmittag Zeit.","Yes, I have time this afternoon.",بله، امروز بعدازظهر وقت دارم.,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,7,received,Möchten Sie mitkommen?,Would you like to come along?,میل دارید بیایید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,8,sent,"Ja, gern! Wohin gehen wir?","Yes, gladly! Where are we going?",بله، با کمال میل! کجا می‌رویم؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,9,received,Kennen Sie diesen Film?,Do you know this movie?,این فیلم را می‌شناسید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,10,sent,"Nein, ich kenne den Film nicht. Ist er gut?","No, I don't know the movie. Is it good?",نه، فیلم را نمی‌شناسم. خوب است؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,11,received,Gefällt Ihnen Berlin?,Do you like Berlin?,برلین را دوست دارید؟,A1
23,Yes/No Questions,سوالات بله/خیر,Verb-first question formation,ساختار سوالی با فعل در ابتدا,A1,12,sent,"Ja, Berlin gefällt mir sehr gut!","Yes, I like Berlin very much!",بله، برلین را خیلی دوست دارم!,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,1,received,Wer ist das auf dem Foto?,Who is that in the photo?,آن کیست در عکس؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,2,sent,Das ist mein Freund Hassan.,That is my friend Hassan.,این دوستم حسن است.,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,3,received,Was studiert er?,What does he study?,چه رشته‌ای می‌خواند؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,4,sent,Er studiert Medizin in Hamburg.,He studies medicine in Hamburg.,او در هامبورگ پزشکی می‌خواند.,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,5,received,Wo wohnt er genau?,Where exactly does he live?,دقیقا کجا زندگی می‌کند؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,6,sent,"Er wohnt im Stadtzentrum, in der Nähe vom Hafen.","He lives in the city center, near the harbor.",در مرکز شهر، نزدیک بندر زندگی می‌کند.,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,7,received,Wann habt ihr euch kennengelernt?,When did you meet each other?,کی با هم آشنا شدید؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,8,sent,Wir haben uns vor drei Jahren kennengelernt.,We met three years ago.,سه سال پیش با هم آشنا شدیم.,A2
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,9,received,Warum lernst du Deutsch?,Why are you learning German?,چرا آلمانی یاد می‌گیری؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,10,sent,Weil ich in Deutschland arbeiten möchte.,Because I want to work in Germany.,چون می‌خواهم در آلمان کار کنم.,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,11,received,Wie lange lernst du schon Deutsch?,How long have you been learning German?,چه مدت است که آلمانی یاد می‌گیری؟,A1
24,W-Questions,سوالات با کلمه پرسشی,"Wer, was, wo, wann, warum, wie",چه کسی، چه، کجا، کی، چرا، چگونه,A1,12,sent,Ich lerne seit sechs Monaten Deutsch.,I have been learning German for six months.,شش ماه است که آلمانی یاد می‌گیرم.,A1
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,1,received,Siehst du den Mann dort? Kennst du ihn?,Do you see the man there? Do you know him?,آن مرد را آنجا می‌بینی؟ او را می‌شناسی؟,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,2,sent,"Ja, ich kenne ihn. Er ist mein Nachbar.","Yes, I know him. He is my neighbor.",بله، او را می‌شناسم. همسایه‌ام است.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,3,received,Kann ich dich morgen anrufen?,Can I call you tomorrow?,فردا می‌توانم بهت زنگ بزنم؟,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,4,sent,"Ja, du kannst mich am Nachmittag anrufen.","Yes, you can call me in the afternoon.",بله، بعدازظهر می‌توانی بهم زنگ بزنی.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,5,received,Liebst du sie?,Do you love her?,او را دوست داری؟,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,6,sent,"Ja, ich liebe sie sehr. Wir sind seit zwei Jahren zusammen.","Yes, I love her very much. We have been together for two years.",بله، خیلی دوستش دارم. دو سال است که با هم هستیم.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,7,received,Der Lehrer hat uns eine Aufgabe gegeben.,The teacher gave us an assignment.,معلم به ما تکلیف داد.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,8,sent,"Ja, er hat uns viele Hausaufgaben gegeben.","Yes, he gave us a lot of homework.",بله، تکلیف زیادی به ما داد.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,9,received,Ich suche meine Brille. Hast du sie gesehen?,I am looking for my glasses. Have you seen them?,دنبال عینکم می‌گردم. آن‌ها را دیده‌ای؟,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,10,sent,"Ja, ich habe sie auf dem Tisch gesehen.","Yes, I saw them on the table.",بله، آن‌ها را روی میز دیدم.,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,11,received,Rufst du mich an oder soll ich dich anrufen?,Will you call me or should I call you?,تو بهم زنگ می‌زنی یا من بهت زنگ بزنم؟,A2
25,Personal Pronouns & Cases,ضمایر شخصی و حالت‌ها,Nominative and Accusative pronouns,ضمایر فاعلی و مفعولی,A2,12,sent,Ich rufe dich heute Abend an.,I will call you this evening.,امشب بهت زنگ می‌زنم.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,1,received,Was hast du gestern gemacht?,What did you do yesterday?,دیروز چه کار کردی؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,2,sent,Ich habe gestern viel gelernt und dann gekocht.,I studied a lot yesterday and then cooked.,دیروز زیاد درس خواندم و بعد آشپزی کردم.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,3,received,Hast du den Film gesehen?,Did you watch the movie?,فیلم را دیدی؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,4,sent,"Ja, ich habe den Film am Wochenende gesehen.","Yes, I watched the movie on the weekend.",بله، آخر هفته فیلم را دیدم.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,5,received,Hat Maria auch angerufen?,Did Maria also call?,ماریا هم زنگ زد؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,6,sent,"Ja, sie hat gestern Abend angerufen.","Yes, she called yesterday evening.",بله، دیشب زنگ زد.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,7,received,Habt ihr die Hausaufgaben gemacht?,Did you do the homework?,تکالیف را انجام دادید؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,8,sent,"Ja, wir haben alle Aufgaben gemacht.","Yes, we did all the assignments.",بله، همه تکالیف را انجام دادیم.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,9,received,Wie lange hat die Reise gedauert?,How long did the trip last?,سفر چقدر طول کشید؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,10,sent,Die Reise hat drei Stunden gedauert.,The trip lasted three hours.,سفر سه ساعت طول کشید.,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,11,received,Hast du schon gefrühstückt?,Have you already had breakfast?,صبحانه خورده‌ای؟,A2
26,Perfect Tense Part 1,زمان گذشته بخش ۱,Perfekt with haben (regular verbs),ماضی نقلی با haben (افعال باقاعده),A2,12,sent,"Nein, ich habe noch nicht gefrühstückt.","No, I have not had breakfast yet.",نه، هنوز صبحانه نخورده‌ام.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,1,received,Wohin bist du gereist?,Where did you travel?,کجا سفر کردی؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,2,sent,Ich bin nach Berlin gefahren.,I went to Berlin.,به برلین رفتم.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,3,received,Wie bist du dorthin gekommen?,How did you get there?,چطور رسیدی آنجا؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,4,sent,Ich bin mit dem Zug gefahren.,I went by train.,با قطار رفتم.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,5,received,Wann bist du angekommen?,When did you arrive?,کی رسیدی؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,6,sent,Ich bin um drei Uhr angekommen.,I arrived at three o'clock.,ساعت سه رسیدم.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,7,received,Bist du auch in das Museum gegangen?,Did you also go to the museum?,به موزه هم رفتی؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,8,sent,"Ja, ich bin ins Deutsche Museum gegangen.","Yes, I went to the German Museum.",بله، به موزه آلمان رفتم.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,9,received,Was ist passiert?,What happened?,چه اتفاقی افتاد؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,10,sent,Ich bin auf der Straße gefallen.,I fell on the street.,توی خیابان افتادم.,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,11,received,Bist du allein geblieben oder mit Freunden?,Did you stay alone or with friends?,تنها ماندی یا با دوستان؟,A2
27,Perfect Tense Part 2,زمان گذشته بخش ۲,Perfekt with sein (movement/state change),ماضی نقلی با sein (حرکت/تغییر حالت),A2,12,sent,Ich bin bei meinem Freund geblieben.,I stayed at my friend's place.,پیش دوستم ماندم.,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,1,received,Wann stehst du normalerweise auf?,When do you normally get up?,معمولا کی بیدار می‌شوی؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,2,sent,Ich stehe unter der Woche um sechs Uhr auf.,I get up at six during the week.,روزهای هفته ساعت شش بیدار می‌شوم.,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,3,received,Kaufst du heute ein?,Are you shopping today?,امروز خرید می‌کنی؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,4,sent,"Ja, ich kaufe nach der Arbeit im Supermarkt ein.","Yes, I am shopping at the supermarket after work.",بله، بعد از کار در سوپرمارکت خرید می‌کنم.,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,5,received,Wann fängt der Kurs an?,When does the course start?,کلاس کی شروع می‌شود؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,6,sent,Der Kurs fängt um neun Uhr an.,The course starts at nine o'clock.,کلاس ساعت نه شروع می‌شود.,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,7,received,Kommst du heute Abend mit?,Are you coming along this evening?,امشب می‌آیی؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,8,sent,"Ja, ich komme gern mit. Wann treffen wir uns?","Yes, I would love to come. When do we meet?",بله، با کمال میل. کی قرار می‌گذاریم؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,9,received,Rufst du mich später an?,Will you call me later?,بعدا بهم زنگ می‌زنی؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,10,sent,"Ja, ich rufe dich um fünf Uhr an.","Yes, I will call you at five o'clock.",بله، ساعت پنج بهت زنگ می‌زنم.,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,11,received,Wann gibst du das Buch zurück?,When will you return the book?,کی کتاب را پس می‌دهی؟,A2
28,Separable Verbs,افعال جداشدنی,"aufstehen, einkaufen, anfangen, mitkommen",بلند شدن، خرید کردن، شروع کردن، همراهی کردن,A2,12,sent,Ich gebe es nächste Woche zurück.,I will return it next week.,هفته آینده پسش می‌دهم.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,1,received,Kannst du Auto fahren?,Can you drive a car?,می‌توانی رانندگی کنی؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,2,sent,"Ja, ich kann Auto fahren, aber ich habe kein Auto.","Yes, I can drive, but I don't have a car.",بله، رانندگی بلدم ولی ماشین ندارم.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,3,received,Musst du heute arbeiten?,Do you have to work today?,امروز باید کار کنی؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,4,sent,"Ja, ich muss bis sechs Uhr arbeiten.","Yes, I have to work until six o'clock.",بله، باید تا ساعت شش کار کنم.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,5,received,Was willst du am Wochenende machen?,What do you want to do on the weekend?,آخر هفته چه کار می‌خواهی بکنی؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,6,sent,Ich will ins Kino gehen und dann essen gehen.,I want to go to the cinema and then go eat.,می‌خواهم سینما بروم و بعد غذا بخورم.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,7,received,Können Sie mir helfen?,Can you help me?,می‌توانید کمکم کنید؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,8,sent,Natürlich kann ich Ihnen helfen. Was brauchen Sie?,Of course I can help you. What do you need?,البته می‌توانم کمکتان کنم. چه چیزی لازم دارید؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,9,received,Müssen wir die Hausaufgaben heute abgeben?,Do we have to hand in the homework today?,امروز باید تکالیف را تحویل بدهیم؟,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,10,sent,"Ja, wir müssen sie bis morgen abgeben.","Yes, we have to hand them in by tomorrow.",بله، باید تا فردا تحویل بدهیم.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,11,received,Er will nicht mitkommen.,He doesn't want to come along.,او نمی‌خواهد بیاید.,A2
29,Modal Verbs Part 1,افعال کمکی بخش ۱,"können, müssen, wollen",توانستن، باید، خواستن,A2,12,sent,Schade! Dann gehen wir ohne ihn.,Too bad! Then we will go without him.,حیف! پس بدون او می‌رویم.,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,1,received,Darf ich hier rauchen?,May I smoke here?,اینجا اجازه سیگار کشیدن دارم؟,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,2,sent,"Nein, hier dürfen Sie nicht rauchen.","No, you may not smoke here.",نه، اینجا اجازه سیگار کشیدن ندارید.,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,3,received,Was soll ich meinem Bruder zum Geburtstag schenken?,What should I give my brother for his birthday?,برای تولد برادرم چه هدیه‌ای بدهم؟,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,4,sent,Du sollst ihm ein Buch schenken. Er liest gern.,You should give him a book. He likes reading.,باید بهش کتاب هدیه بدهی. او کتاب خواندن را دوست دارد.,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,5,received,Magst du Schokolade?,Do you like chocolate?,شکلات دوست داری؟,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,6,sent,"Ja, ich mag Schokolade sehr, aber ich soll weniger essen.","Yes, I like chocolate a lot, but I should eat less.",بله، شکلات خیلی دوست دارم ولی باید کمتر بخورم.,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,7,received,Dürfen die Kinder im Park spielen?,Are the children allowed to play in the park?,بچه‌ها اجازه دارند در پارک بازی کنند؟,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,8,sent,"Ja, die Kinder dürfen bis acht Uhr draußen spielen.","Yes, the children may play outside until eight.",بله، بچه‌ها تا ساعت هشت اجازه دارند بیرون بازی کنند.,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,9,received,Soll ich das Fenster aufmachen?,Should I open the window?,پنجره را باز کنم؟,A2
30,Modal Verbs Part 2,افعال کمکی بخش ۲,"dürfen, sollen, mögen",اجازه داشتن، بایستن، دوست داشتن,A2,10,sent,"Ja bitte, es ist sehr warm hier drin.","Yes please, it is very warm in here.",بله لطفا، اینجا خیلی گرم است.,A2
